,model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
1134,Peugeot,155292.0,105.0,diesel,white,estate,False,True,False,False,False,False,True,108.0
1135,Peugeot,159693.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,71.0
1136,BMW,22871.0,80.0,petrol,black,estate,True,False,False,False,False,False,True,117.0
1137,Renault,70495.0,85.0,diesel,brown,estate,False,True,False,False,False,False,True,119.0
1138,Peugeot,104424.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,110.0
1139,Peugeot,55722.0,105.0,diesel,blue,estate,True,True,False,False,False,False,True,132.0
1140,Audi,226944.0,190.0,diesel,blue,estate,True,True,True,False,True,False,True,139.0
1141,Renault,240159.0,135.0,diesel,white,estate,True,True,False,False,True,False,True,118.0
1142,Citroën,89158.0,135.0,diesel,black,estate,True,True,False,True,True,True,True,140.0
1143,Peugeot,184496.0,100.0,diesel,blue,estate,False,False,False,False,False,False,True,102.0
1144,Renault,63121.0,85.0,diesel,grey,estate,False,True,False,False,False,False,True,112.0
1145,Peugeot,168356.0,100.0,diesel,green,estate,False,True,True,False,False,False,True,84.0
1146,Citroën,158402.0,135.0,diesel,grey,estate,False,True,False,False,True,True,True,117.0
1147,Citroën,205081.0,135.0,diesel,white,estate,False,True,False,False,False,False,True,112.0
1148,Peugeot,204952.0,105.0,diesel,black,estate,False,True,False,False,True,False,True,106.0
1149,Renault,327416.0,120.0,diesel,black,estate,True,True,False,False,True,False,True,107.0
1150,Peugeot,251669.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,85.0
1151,Audi,99296.0,100.0,diesel,black,estate,False,True,False,False,True,False,True,135.0
1152,Renault,212165.0,135.0,diesel,brown,estate,False,True,False,False,True,False,True,121.0
1153,Peugeot,229437.0,100.0,diesel,grey,estate,True,True,True,False,False,False,True,77.0
1154,Audi,237376.0,173.0,diesel,grey,estate,True,True,False,False,True,False,True,81.0
1155,Citroën,188634.0,130.0,diesel,black,estate,True,True,True,False,True,False,True,92.0
1156,Renault,206283.0,135.0,diesel,black,estate,False,True,False,False,True,False,True,119.0
1157,Citroën,152018.0,119.0,diesel,black,estate,True,True,False,False,True,True,True,112.0
1158,BMW,174944.0,150.0,petrol,grey,estate,True,True,False,False,True,False,True,108.0
1159,Citroën,171877.0,120.0,diesel,black,estate,False,False,True,False,False,False,False,125.0
1160,Audi,106404.0,160.0,diesel,black,estate,False,True,False,False,False,False,True,141.0
1161,Peugeot,162021.0,90.0,diesel,black,estate,False,False,False,False,False,False,True,62.0
1162,Renault,75783.0,140.0,diesel,black,estate,True,True,False,False,True,False,True,166.0
1163,Renault,120756.0,135.0,petrol,grey,estate,False,True,False,False,True,False,True,97.0
1164,Renault,171292.0,135.0,diesel,grey,estate,True,True,False,False,True,True,True,128.0
1165,Renault,153715.0,120.0,diesel,black,estate,True,True,False,False,True,False,True,124.0
1166,Audi,111132.0,160.0,diesel,black,estate,True,True,False,False,True,True,True,130.0
1167,Citroën,176029.0,120.0,diesel,blue,estate,True,True,False,False,False,False,True,109.0
1168,Renault,128764.0,120.0,diesel,blue,estate,True,True,True,False,False,False,True,111.0
1169,Peugeot,130884.0,100.0,diesel,black,estate,True,False,False,False,False,False,True,106.0
1170,Citroën,123405.0,135.0,diesel,black,estate,True,True,False,False,True,True,True,130.0
1171,Renault,124114.0,120.0,diesel,blue,estate,True,True,True,False,False,False,True,126.0
1172,Peugeot,168833.0,105.0,diesel,black,estate,False,True,True,False,False,True,True,110.0
1173,Citroën,113733.0,135.0,diesel,grey,estate,False,False,False,False,False,False,True,96.0
1174,Peugeot,159209.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,75.0
1175,Peugeot,155492.0,100.0,diesel,black,estate,True,True,False,False,False,False,True,106.0
1176,Peugeot,157577.0,105.0,diesel,white,estate,False,True,True,False,True,False,True,114.0
1177,Renault,180626.0,135.0,diesel,black,estate,False,True,False,False,True,True,True,125.0
1178,Audi,213067.0,190.0,diesel,blue,estate,False,False,False,False,False,False,True,114.0
1179,Citroën,117442.0,125.0,petrol,grey,estate,False,True,True,False,True,False,True,111.0
1180,Peugeot,121770.0,105.0,diesel,white,estate,False,True,False,False,False,False,True,114.0
1181,Citroën,101156.0,135.0,diesel,white,estate,False,True,False,False,False,False,False,122.0
1182,Citroën,277172.0,120.0,diesel,black,estate,True,True,False,False,False,False,True,73.0
1183,Citroën,127956.0,135.0,diesel,white,estate,False,False,False,False,False,False,False,96.0
1184,BMW,157955.0,190.0,petrol,black,estate,True,True,False,False,True,False,True,122.0
1185,Renault,179630.0,85.0,diesel,black,estate,False,True,True,False,False,False,True,99.0
1186,Citroën,167102.0,120.0,diesel,black,estate,True,True,False,False,False,False,True,107.0
1187,Peugeot,148894.0,100.0,diesel,black,estate,True,True,False,False,False,False,True,100.0
1188,Peugeot,65462.0,105.0,diesel,black,estate,True,True,False,False,False,False,True,98.0
1189,Renault,109651.0,135.0,diesel,brown,estate,True,True,True,False,True,False,True,142.0
1190,Renault,271459.0,100.0,diesel,blue,estate,True,False,False,False,False,False,True,35.0
1191,Citroën,169732.0,120.0,diesel,blue,estate,False,True,False,False,True,False,True,121.0
1192,Audi,107195.0,190.0,diesel,grey,estate,True,True,False,False,True,True,True,145.0
1193,Citroën,280226.0,110.0,diesel,grey,estate,False,True,False,False,True,False,True,50.0
1194,Renault,196475.0,85.0,diesel,blue,estate,False,True,False,False,True,True,True,92.0
1195,Citroën,122160.0,135.0,diesel,silver,estate,True,False,False,False,False,False,True,120.0
1196,Citroën,194982.0,135.0,diesel,white,estate,False,True,False,False,False,False,True,110.0
1197,Peugeot,154038.0,100.0,diesel,brown,estate,False,True,False,False,True,False,True,101.0
1198,Renault,55517.0,85.0,diesel,grey,estate,False,True,False,False,False,False,True,106.0
1199,Citroën,146490.0,120.0,diesel,white,estate,True,False,False,False,True,False,True,118.0
1200,Audi,136951.0,190.0,diesel,red,estate,False,True,False,True,False,True,True,168.0
1201,Peugeot,136751.0,105.0,diesel,brown,estate,False,True,True,False,True,True,True,115.0
1202,Renault,145045.0,120.0,diesel,black,estate,True,True,False,False,True,True,True,117.0
1203,Renault,226224.0,85.0,diesel,grey,estate,True,True,False,False,False,False,True,93.0
1204,Renault,165472.0,135.0,diesel,grey,estate,True,True,False,False,True,False,True,122.0
1205,Renault,158341.0,120.0,diesel,grey,estate,True,True,False,False,False,False,True,109.0
1206,PGO,152862.0,190.0,diesel,white,estate,True,True,True,False,True,True,True,138.0
1207,Citroën,195889.0,120.0,diesel,black,estate,True,True,False,False,False,False,True,111.0
1208,Citroën,79351.0,135.0,diesel,grey,estate,True,True,True,True,True,True,True,127.0
1209,Citroën,236157.0,135.0,diesel,blue,estate,False,False,False,False,False,False,True,83.0
1210,Peugeot,181952.0,85.0,diesel,grey,estate,True,False,False,False,False,False,True,60.0
1211,Peugeot,176054.0,105.0,diesel,white,estate,True,True,True,False,False,False,True,120.0
1212,Audi,208092.0,160.0,diesel,black,estate,True,True,True,False,True,True,True,129.0
1213,Audi,122370.0,100.0,diesel,grey,estate,True,True,False,False,True,False,True,132.0
1214,Peugeot,195075.0,90.0,diesel,silver,estate,False,True,True,False,False,False,True,61.0
1215,Renault,119515.0,135.0,diesel,grey,estate,False,True,False,False,True,False,True,141.0
1216,Peugeot,93702.0,105.0,diesel,silver,estate,False,False,False,False,False,False,False,127.0
1217,Renault,139890.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,123.0
1218,Citroën,167954.0,120.0,diesel,black,estate,False,False,False,False,False,False,True,69.0
1219,Peugeot,101005.0,105.0,diesel,silver,estate,False,False,False,False,True,False,True,84.0
1220,Citroën,200508.0,122.0,diesel,black,estate,False,True,False,False,True,True,True,97.0
1221,Audi,198941.0,180.0,diesel,grey,estate,True,True,True,False,True,False,True,132.0
1222,Audi,124643.0,230.0,diesel,grey,estate,True,True,True,False,False,False,True,165.0
1223,Citroën,201714.0,122.0,diesel,black,estate,False,True,False,False,True,False,True,109.0
1224,Peugeot,150739.0,105.0,diesel,black,estate,False,True,False,False,True,False,True,114.0
1225,Citroën,53159.0,135.0,diesel,grey,estate,False,True,False,False,False,False,False,96.0
1226,Citroën,154203.0,135.0,diesel,white,estate,False,False,False,False,False,True,True,108.0
1227,Peugeot,193416.0,105.0,diesel,black,estate,False,True,False,False,True,False,True,105.0
1228,Citroën,195524.0,122.0,diesel,black,estate,True,False,False,False,True,False,True,106.0
1229,Audi,156934.0,190.0,diesel,black,estate,True,True,False,True,True,False,True,154.0
1230,Peugeot,202533.0,100.0,diesel,black,estate,False,True,False,False,False,True,True,103.0
1231,Renault,86899.0,85.0,diesel,blue,estate,False,False,False,False,False,False,False,77.0
1232,Citroën,159229.0,120.0,diesel,brown,estate,False,True,False,False,True,False,True,118.0
1233,Audi,257223.0,230.0,diesel,grey,estate,True,True,True,True,True,True,True,141.0
1234,Renault,144295.0,135.0,diesel,black,estate,True,True,True,True,True,True,True,115.0
1235,Audi,99561.0,190.0,diesel,grey,estate,True,True,True,True,True,False,True,171.0
1236,Audi,137757.0,160.0,diesel,black,estate,True,True,False,True,True,True,True,154.0
1237,Citroën,131121.0,135.0,diesel,black,estate,False,True,False,False,True,False,True,128.0
1238,PGO,247305.0,170.0,diesel,black,estate,True,False,False,False,False,False,True,74.0
1239,Peugeot,172193.0,105.0,diesel,blue,estate,False,False,False,False,False,False,True,102.0
1240,Peugeot,200734.0,105.0,diesel,black,estate,False,True,False,False,True,False,True,112.0
1241,Renault,186501.0,120.0,diesel,blue,estate,True,True,False,False,False,False,True,114.0
1242,Renault,153987.0,135.0,diesel,black,estate,False,True,False,False,True,True,True,132.0
1243,Peugeot,129294.0,100.0,diesel,brown,estate,False,True,False,False,False,False,True,97.0
1244,Audi,261240.0,150.0,diesel,black,estate,True,True,True,False,True,True,True,119.0
1245,Renault,128219.0,135.0,diesel,white,estate,True,True,True,False,True,True,True,129.0
1246,Peugeot,185424.0,105.0,diesel,blue,estate,False,True,False,False,False,False,True,97.0
1247,Renault,186382.0,120.0,diesel,silver,estate,True,True,False,False,False,False,True,114.0
1248,Citroën,157416.0,135.0,diesel,black,estate,False,True,False,False,True,True,True,109.0
1249,Citroën,171792.0,135.0,diesel,white,estate,False,True,False,False,True,True,True,117.0
1250,Peugeot,152402.0,105.0,diesel,silver,estate,False,True,False,False,False,False,True,114.0
1251,Peugeot,86539.0,95.0,petrol,black,estate,True,False,False,False,True,False,True,60.0
1252,Renault,130671.0,140.0,diesel,blue,estate,True,True,False,True,True,False,True,132.0
1253,Citroën,156321.0,120.0,diesel,brown,estate,True,True,False,False,False,False,True,115.0
1254,Peugeot,173701.0,100.0,diesel,black,estate,False,True,False,False,False,False,True,110.0
1256,Peugeot,179240.0,105.0,diesel,silver,estate,False,True,True,False,False,True,True,106.0
1257,Audi,110058.0,230.0,diesel,grey,estate,True,True,True,True,True,False,True,148.0
1258,Citroën,129214.0,120.0,diesel,blue,estate,False,True,False,False,True,False,True,105.0
1259,Citroën,132589.0,135.0,diesel,grey,estate,True,True,False,False,False,False,True,112.0
1260,Peugeot,207196.0,105.0,diesel,blue,estate,False,True,False,True,False,False,True,102.0
1261,Citroën,148475.0,120.0,diesel,brown,estate,False,False,False,False,False,False,False,103.0
1262,Renault,190806.0,135.0,diesel,white,estate,True,True,False,False,True,False,True,141.0
1263,Citroën,181976.0,120.0,diesel,blue,estate,True,True,False,False,True,True,True,97.0
1264,Peugeot,198531.0,100.0,diesel,silver,estate,False,True,False,False,False,False,True,91.0
1265,Citroën,284984.0,110.0,diesel,grey,estate,True,False,False,False,True,False,True,35.0
1266,Citroën,179203.0,122.0,diesel,black,estate,False,True,False,False,True,False,True,120.0
1267,Renault,139012.0,135.0,diesel,grey,estate,True,True,False,False,True,True,True,127.0
1268,Citroën,167347.0,135.0,diesel,grey,estate,False,False,False,False,True,False,True,115.0
1269,Citroën,209591.0,122.0,diesel,blue,estate,True,True,False,False,True,False,True,111.0
1270,Citroën,202580.0,130.0,diesel,black,estate,True,False,False,False,False,False,True,88.0
1271,Renault,165331.0,135.0,diesel,black,estate,True,True,True,False,True,True,True,120.0
1272,Audi,111060.0,190.0,diesel,blue,estate,True,True,True,False,True,True,True,139.0
1273,Renault,232842.0,135.0,diesel,black,estate,True,True,True,False,True,True,True,112.0
1274,Citroën,166671.0,122.0,diesel,white,estate,True,True,False,False,True,False,True,111.0
1275,Peugeot,170185.0,100.0,diesel,white,estate,False,False,False,False,False,True,True,102.0
1276,Peugeot,166841.0,100.0,diesel,blue,estate,True,True,False,False,False,False,True,104.0
1277,Renault,165222.0,85.0,diesel,black,estate,False,True,False,False,False,False,True,109.0
1278,Renault,362902.0,120.0,diesel,silver,estate,True,True,False,False,True,False,True,102.0
1279,Renault,145014.0,135.0,diesel,black,estate,True,True,False,True,True,True,True,136.0
1280,Renault,136924.0,140.0,diesel,black,estate,True,True,False,False,True,True,True,139.0
1281,Audi,232732.0,150.0,diesel,grey,estate,True,True,True,False,True,False,True,120.0
1282,Audi,99012.0,190.0,diesel,grey,estate,False,True,True,False,True,True,True,173.0
1283,Audi,196511.0,155.0,diesel,blue,estate,True,True,False,False,True,False,True,124.0
1284,Citroën,101974.0,135.0,diesel,grey,estate,False,False,False,False,False,False,True,122.0
1285,Peugeot,153228.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,105.0
1286,BMW,157554.0,180.0,petrol,grey,estate,True,True,False,False,True,False,True,120.0
1287,Peugeot,216973.0,90.0,diesel,black,estate,True,True,False,False,False,False,True,65.0
1288,Citroën,122263.0,122.0,diesel,black,estate,True,True,False,False,True,False,True,114.0
1289,Citroën,175444.0,135.0,diesel,black,estate,False,True,False,False,False,False,True,101.0
1290,Audi,181186.0,105.0,diesel,grey,estate,False,True,False,False,True,False,True,127.0
1291,Peugeot,85188.0,100.0,diesel,brown,estate,True,True,False,False,False,False,True,123.0
1292,Citroën,164299.0,120.0,diesel,black,estate,False,False,False,False,False,True,True,86.0
1293,Citroën,175647.0,135.0,diesel,white,estate,False,True,True,True,True,False,True,114.0
1294,Peugeot,98200.0,100.0,diesel,black,estate,False,True,False,False,False,False,True,118.0
1295,Renault,159844.0,135.0,diesel,black,estate,True,True,True,False,True,False,True,131.0
1296,Citroën,80929.0,135.0,diesel,black,estate,True,True,False,True,True,True,True,133.0
1297,Citroën,204930.0,122.0,diesel,white,estate,True,True,False,False,True,False,True,112.0
1298,Renault,135538.0,120.0,diesel,grey,estate,True,True,False,False,True,False,True,117.0
1299,Audi,178947.0,190.0,diesel,grey,estate,True,True,True,True,True,False,True,128.0
1300,Peugeot,178723.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,94.0
1301,Citroën,114698.0,120.0,diesel,silver,estate,False,True,False,False,False,True,True,134.0
1302,Renault,165114.0,120.0,diesel,grey,estate,True,True,True,False,True,False,True,128.0
1303,Citroën,81401.0,135.0,diesel,blue,estate,False,True,False,False,True,True,True,121.0
1304,Peugeot,131640.0,105.0,diesel,black,estate,False,False,False,False,True,True,True,104.0
1305,Renault,183563.0,135.0,diesel,white,estate,False,True,False,False,True,True,True,135.0
1306,Renault,184850.0,135.0,diesel,grey,estate,False,True,False,True,True,False,True,146.0
1307,PGO,170820.0,190.0,diesel,black,estate,True,True,False,False,True,True,True,142.0
1308,Renault,121982.0,137.0,petrol,grey,estate,True,True,True,False,True,True,True,104.0
1309,Citroën,189441.0,120.0,diesel,silver,estate,True,True,False,False,True,True,True,122.0
1310,Peugeot,168930.0,105.0,diesel,white,estate,False,True,False,False,True,True,True,108.0
